new-calib: New touch screen calibration program v3.9
Serial Number='00001E00010B00000000'
Entering calib_delay
 X= 530 X2= 531  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  18  P= 546  D=  30 tn=0 wfr=0 sd=0
 X= 530 X2= 531  Y= 514 Y2= 515 P1= 807 P2= 396 T1=  20 T2=  18  P= 549  D=  40 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 514 Y2= 513 P1= 807 P2= 396 T1=  18 T2=  17  P= 550  D=  60 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  18  P= 546  D=  80 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  18  P= 546  D=   5 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 513 P1= 807 P2= 396 T1=  18 T2=  18  P= 549  D=  10 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 514 Y2= 513 P1= 806 P2= 396 T1=  16 T2=  17  P= 548  D=  15 tn=0 wfr=0 sd=0
 X= 528 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 396 T1=  18 T2=  17  P= 548  D=  20 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 513 P1= 807 P2= 397 T1=  18 T2=  18  P= 546  D=  30 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 515 Y2= 514 P1= 807 P2= 397 T1=  15 T2=  18  P= 546  D=  40 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  18  P= 547  D=  60 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 396 T1=  18 T2=  19  P= 549  D=  80 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 513 Y2= 514 P1= 807 P2= 396 T1=  18 T2=  17  P= 550  D=   5 tn=0 wfr=0 sd=0
 X= 530 X2= 531  Y= 514 Y2= 515 P1= 806 P2= 396 T1=  18 T2=  18  P= 548  D=  10 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 514 Y2= 514 P1= 808 P2= 397 T1=  18 T2=  18  P= 548  D=  15 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  17  P= 547  D=  20 tn=0 wfr=0 sd=0
 X= 531 X2= 532  Y= 514 Y2= 514 P1= 806 P2= 396 T1=  18 T2=  17  P= 549  D=  30 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 514 Y2= 513 P1= 807 P2= 397 T1=  18 T2=  17  P= 547  D=  40 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 515 P1= 807 P2= 396 T1=  18 T2=  14  P= 549  D=  60 tn=0 wfr=0 sd=0
 X= 530 X2= 531  Y= 513 Y2= 514 P1= 807 P2= 397 T1=  21 T2=  18  P= 546  D=  80 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  17  P= 546  D=   5 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 396 T1=  18 T2=  18  P= 549  D=  10 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 515 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  18  P= 546  D=  15 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 396 T1=  18 T2=  18  P= 549  D=  20 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 513 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  17  P= 547  D=  30 tn=0 wfr=0 sd=0
 X= 530 X2= 531  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  18  P= 546  D=  40 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  17 T2=  18  P= 546  D=  60 tn=0 wfr=0 sd=0
 X= 533 X2= 530  Y= 513 Y2= 513 P1= 807 P2= 397 T1=  18 T2=  17  P= 547  D=  80 tn=0 wfr=0 sd=0
 X= 531 X2= 532  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  17  P= 546  D=   5 tn=0 wfr=0 sd=0
 X= 529 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  18  P= 544  D=  10 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  18  P= 546  D=  15 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 514 Y2= 515 P1= 807 P2= 397 T1=  18 T2=  18  P= 547  D=  20 tn=0 wfr=0 sd=0
 X= 530 X2= 531  Y= 514 Y2= 515 P1= 806 P2= 397 T1=  18 T2=  17  P= 545  D=  30 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 513 P1= 807 P2= 397 T1=  18 T2=  18  P= 546  D=  40 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 514 Y2= 520 P1= 806 P2= 397 T1=  17 T2=  18  P= 546  D=  60 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 515 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  18  P= 545  D=  80 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  17 T2=  17  P= 546  D=   5 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 513 Y2= 514 P1= 806 P2= 397 T1=  17 T2=  18  P= 546  D=  10 tn=0 wfr=0 sd=0
 X= 530 X2= 531  Y= 514 Y2= 513 P1= 806 P2= 397 T1=  17 T2=  17  P= 545  D=  15 tn=0 wfr=0 sd=0
 X= 530 X2= 531  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  19  P= 546  D=  20 tn=0 wfr=0 sd=0
 X= 532 X2= 530  Y= 512 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  18  P= 546  D=  30 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 513 P1= 807 P2= 397 T1=  17 T2=  17  P= 546  D=  40 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 515 Y2= 514 P1= 807 P2= 397 T1=  17 T2=  18  P= 547  D=  60 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 514 Y2= 512 P1= 807 P2= 397 T1=  18 T2=  18  P= 546  D=  80 tn=0 wfr=0 sd=0
 X= 530 X2= 531  Y= 515 Y2= 513 P1= 807 P2= 397 T1=  18 T2=  18  P= 546  D=   5 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  18  P= 547  D=  10 tn=0 wfr=0 sd=0
 X= 529 X2= 530  Y= 513 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  17  P= 544  D=  15 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  19 T2=  18  P= 546  D=  20 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 513 Y2= 514 P1= 806 P2= 398 T1=  17 T2=  18  P= 543  D=  30 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  17  P= 546  D=  40 tn=0 wfr=0 sd=0
 X= 530 X2= 531  Y= 513 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  18  P= 546  D=  60 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  17 T2=  17  P= 547  D=  80 tn=0 wfr=0 sd=0
 X= 531 X2= 532  Y= 515 Y2= 514 P1= 806 P2= 397 T1=  17 T2=  18  P= 546  D=   5 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  17 T2=  18  P= 545  D=  10 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  17  P= 545  D=  15 tn=0 wfr=0 sd=0
 X= 534 X2= 531  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  15 T2=  17  P= 547  D=  20 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 513 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  17  P= 546  D=  30 tn=0 wfr=0 sd=0
 X= 531 X2= 529  Y= 513 Y2= 514 P1= 807 P2= 397 T1=  17 T2=  16  P= 546  D=  40 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  17  P= 546  D=  60 tn=0 wfr=0 sd=0
 X= 530 X2= 531  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  17 T2=  18  P= 546  D=  80 tn=0 wfr=0 sd=0
 X= 530 X2= 531  Y= 514 Y2= 513 P1= 806 P2= 397 T1=  18 T2=  17  P= 545  D=   5 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 511 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  17  P= 547  D=  10 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 513 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  18  P= 546  D=  15 tn=0 wfr=0 sd=0
 X= 530 X2= 531  Y= 514 Y2= 515 P1= 807 P2= 397 T1=  17 T2=  17  P= 546  D=  20 tn=0 wfr=0 sd=0
 X= 529 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  18  P= 544  D=  30 tn=0 wfr=0 sd=0
 X= 530 X2= 532  Y= 514 Y2= 513 P1= 806 P2= 397 T1=  18 T2=  17  P= 546  D=  40 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  17  P= 546  D=  60 tn=0 wfr=0 sd=0
 X= 532 X2= 531  Y= 514 Y2= 512 P1= 807 P2= 396 T1=  18 T2=  17  P= 550  D=  80 tn=0 wfr=0 sd=0
 X= 530 X2= 531  Y= 514 Y2= 513 P1= 806 P2= 398 T1=  18 T2=  18  P= 543  D=   5 tn=0 wfr=0 sd=0
 X= 529 X2= 531  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  16 T2=  18  P= 546  D=  10 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 513 Y2= 514 P1= 807 P2= 397 T1=  17 T2=  17  P= 546  D=  15 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 510 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  17  P= 546  D=  20 tn=0 wfr=0 sd=0
 X= 537 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  17 T2=  18  P= 550  D=  30 tn=0 wfr=0 sd=0
 X= 530 X2= 531  Y= 518 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  18  P= 543  D=  40 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 514 Y2= 513 P1= 807 P2= 397 T1=  17 T2=  17  P= 547  D=  60 tn=0 wfr=0 sd=0
 X= 533 X2= 531  Y= 513 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  19  P= 547  D=  80 tn=0 wfr=0 sd=0
 X= 531 X2= 529  Y= 513 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  18  P= 545  D=   5 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  18  P= 546  D=  10 tn=0 wfr=0 sd=0
 X= 529 X2= 530  Y= 513 Y2= 513 P1= 807 P2= 398 T1=  18 T2=  18  P= 543  D=  15 tn=0 wfr=0 sd=0
 X= 530 X2= 533  Y= 513 Y2= 514 P1= 806 P2= 397 T1=  19 T2=  18  P= 546  D=  20 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  17  P= 546  D=  30 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  19  P= 545  D=  40 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  18  P= 546  D=  60 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 514 Y2= 513 P1= 806 P2= 397 T1=  18 T2=  17  P= 545  D=  80 tn=0 wfr=0 sd=0
 X= 529 X2= 531  Y= 515 Y2= 514 P1= 807 P2= 397 T1=  17 T2=  18  P= 546  D=   5 tn=0 wfr=0 sd=0
 X= 531 X2= 534  Y= 515 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  17  P= 549  D=  10 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  17  P= 546  D=  15 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 513 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  18  P= 545  D=  20 tn=0 wfr=0 sd=0
 X= 530 X2= 531  Y= 514 Y2= 514 P1= 807 P2= 398 T1=  18 T2=  17  P= 544  D=  30 tn=0 wfr=0 sd=0
 X= 533 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  19 T2=  17  P= 546  D=  40 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 513 P1= 806 P2= 398 T1=  18 T2=  18  P= 543  D=  60 tn=0 wfr=0 sd=0
 X= 531 X2= 532  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  15 T2=  17  P= 546  D=  80 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 515 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  16  P= 545  D=   5 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 520 P1= 806 P2= 397 T1=  18 T2=  17  P= 545  D=  10 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 513 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  18  P= 545  D=  15 tn=0 wfr=0 sd=0
 X= 528 X2= 530  Y= 513 Y2= 514 P1= 805 P2= 397 T1=  18 T2=  17  P= 543  D=  20 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  17  P= 543  D=  30 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 515 P1= 806 P2= 397 T1=  18 T2=  18  P= 545  D=  40 tn=0 wfr=0 sd=0
 X= 529 X2= 530  Y= 514 Y2= 513 P1= 806 P2= 397 T1=  17 T2=  18  P= 544  D=  60 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 513 Y2= 514 P1= 807 P2= 397 T1=  17 T2=  17  P= 546  D=  80 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  17 T2=  18  P= 546  D=   5 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 516 Y2= 514 P1= 806 P2= 398 T1=  17 T2=  18  P= 544  D=  10 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 513 P1= 806 P2= 398 T1=  18 T2=  18  P= 543  D=  15 tn=0 wfr=0 sd=0
 X= 530 X2= 531  Y= 513 Y2= 514 P1= 806 P2= 398 T1=  17 T2=  17  P= 543  D=  20 tn=0 wfr=0 sd=0
 X= 530 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 398 T1=  18 T2=  18  P= 544  D=  30 tn=0 wfr=0 sd=0
 X= 529 X2= 531  Y= 515 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  17  P= 545  D=  40 tn=0 wfr=0 sd=0
 X= 529 X2= 531  Y= 514 Y2= 513 P1= 806 P2= 397 T1=  18 T2=  18  P= 545  D=  60 tn=0 wfr=0 sd=0
 X= 531 X2= 531  Y= 513 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  18  P= 546  D=  80 tn=0 wfr=0 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  17 T2=  17  P= 545  D=   5 tn=0 wfr=0 sd=0
Remove Pin
 X= 530 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  18  P= 543  D=  10 tn=0 wfr=1 sd=0
 X= 530 X2= 531  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  15 T2=  18  P= 543  D=  15 tn=0 wfr=1 sd=0
 X= 530 X2= 530  Y= 513 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  18  P= 546  D=  20 tn=0 wfr=1 sd=0
 X= 531 X2= 531  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  18  P= 546  D=  30 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 398 T1=  18 T2=  18  P= 544  D=  40 tn=0 wfr=1 sd=0
 X= 530 X2= 531  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  17 T2=  19  P= 545  D=  60 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 514 Y2= 515 P1= 806 P2= 397 T1=  18 T2=  17  P= 545  D=  80 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 513 Y2= 514 P1= 807 P2= 398 T1=  18 T2=  18  P= 544  D=   5 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  18  P= 545  D=  10 tn=0 wfr=1 sd=0
 X= 531 X2= 531  Y= 514 Y2= 513 P1= 807 P2= 397 T1=  18 T2=  18  P= 547  D=  15 tn=0 wfr=1 sd=0
 X= 530 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  18  P= 545  D=  20 tn=0 wfr=1 sd=0
 X= 532 X2= 531  Y= 513 Y2= 514 P1= 807 P2= 398 T1=  17 T2=  18  P= 545  D=  30 tn=0 wfr=1 sd=0
 X= 531 X2= 531  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  18  P= 544  D=  40 tn=0 wfr=1 sd=0
 X= 530 X2= 534  Y= 516 Y2= 513 P1= 807 P2= 397 T1=  18 T2=  20  P= 549  D=  60 tn=0 wfr=1 sd=0
 X= 530 X2= 530  Y= 515 Y2= 514 P1= 806 P2= 398 T1=  17 T2=  18  P= 543  D=  80 tn=0 wfr=1 sd=0
 X= 531 X2= 531  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  19 T2=  17  P= 544  D=   5 tn=0 wfr=1 sd=0
 X= 530 X2= 530  Y= 514 Y2= 513 P1= 806 P2= 397 T1=  18 T2=  17  P= 545  D=  10 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 513 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  18  P= 543  D=  15 tn=0 wfr=1 sd=0
 X= 531 X2= 531  Y= 514 Y2= 513 P1= 806 P2= 398 T1=  17 T2=  19  P= 544  D=  20 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  18  P= 543  D=  30 tn=0 wfr=1 sd=0
 X= 530 X2= 534  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  18  P= 545  D=  40 tn=0 wfr=1 sd=0
 X= 530 X2= 530  Y= 513 Y2= 514 P1= 807 P2= 398 T1=  17 T2=  18  P= 544  D=  60 tn=0 wfr=1 sd=0
 X= 531 X2= 531  Y= 513 Y2= 514 P1= 806 P2= 398 T1=  17 T2=  17  P= 544  D=  80 tn=0 wfr=1 sd=0
 X= 530 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  18  P= 543  D=   5 tn=0 wfr=1 sd=0
 X= 531 X2= 531  Y= 514 Y2= 514 P1= 807 P2= 398 T1=  17 T2=  17  P= 545  D=  10 tn=0 wfr=1 sd=0
 X= 531 X2= 531  Y= 514 Y2= 515 P1= 806 P2= 398 T1=  18 T2=  18  P= 544  D=  15 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 398 T1=  17 T2=  18  P= 544  D=  20 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 514 Y2= 513 P1= 806 P2= 397 T1=  17 T2=  18  P= 545  D=  30 tn=0 wfr=1 sd=0
 X= 532 X2= 529  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  18  P= 545  D=  40 tn=0 wfr=1 sd=0
 X= 530 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  17 T2=  18  P= 543  D=  60 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 513 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  18  P= 543  D=  80 tn=0 wfr=1 sd=0
 X= 530 X2= 531  Y= 514 Y2= 513 P1= 806 P2= 398 T1=  18 T2=  18  P= 543  D=   5 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  18  P= 545  D=  10 tn=0 wfr=1 sd=0
 X= 530 X2= 530  Y= 514 Y2= 513 P1= 806 P2= 398 T1=  16 T2=  17  P= 543  D=  15 tn=0 wfr=1 sd=0
 X= 531 X2= 531  Y= 513 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  17  P= 544  D=  20 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 513 Y2= 513 P1= 806 P2= 398 T1=  17 T2=  18  P= 543  D=  30 tn=0 wfr=1 sd=0
 X= 532 X2= 531  Y= 513 Y2= 513 P1= 806 P2= 398 T1=  18 T2=  17  P= 544  D=  40 tn=0 wfr=1 sd=0
 X= 530 X2= 531  Y= 516 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  17  P= 543  D=  60 tn=0 wfr=1 sd=0
 X= 529 X2= 531  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  17 T2=  18  P= 543  D=  80 tn=0 wfr=1 sd=0
 X= 530 X2= 530  Y= 513 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  18  P= 543  D=   5 tn=0 wfr=1 sd=0
 X= 531 X2= 531  Y= 513 Y2= 513 P1= 806 P2= 398 T1=  17 T2=  18  P= 544  D=  10 tn=0 wfr=1 sd=0
 X= 530 X2= 531  Y= 515 Y2= 514 P1= 806 P2= 397 T1=  17 T2=  18  P= 545  D=  15 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  17 T2=  17  P= 543  D=  20 tn=0 wfr=1 sd=0
 X= 530 X2= 530  Y= 513 Y2= 514 P1= 807 P2= 397 T1=  18 T2=  18  P= 546  D=  30 tn=0 wfr=1 sd=0
 X= 529 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  17  P= 542  D=  40 tn=0 wfr=1 sd=0
 X= 533 X2= 531  Y= 514 Y2= 514 P1= 807 P2= 398 T1=  18 T2=  17  P= 546  D=  60 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  19 T2=  17  P= 543  D=  80 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  17  P= 543  D=   5 tn=0 wfr=1 sd=0
 X= 530 X2= 531  Y= 513 Y2= 514 P1= 806 P2= 398 T1=  19 T2=  17  P= 543  D=  10 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 513 Y2= 514 P1= 806 P2= 398 T1=  17 T2=  15  P= 543  D=  15 tn=0 wfr=1 sd=0
 X= 531 X2= 531  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  18  P= 544  D=  20 tn=0 wfr=1 sd=0
 X= 533 X2= 531  Y= 514 Y2= 513 P1= 807 P2= 398 T1=  17 T2=  18  P= 546  D=  30 tn=0 wfr=1 sd=0
 X= 530 X2= 530  Y= 514 Y2= 513 P1= 806 P2= 398 T1=  17 T2=  18  P= 543  D=  40 tn=0 wfr=1 sd=0
 X= 530 X2= 531  Y= 513 Y2= 514 P1= 806 P2= 397 T1=  18 T2=  18  P= 545  D=  60 tn=0 wfr=1 sd=0
 X= 530 X2= 529  Y= 512 Y2= 514 P1= 807 P2= 398 T1=  18 T2=  17  P= 543  D=  80 tn=0 wfr=1 sd=0
 X= 531 X2= 531  Y= 514 Y2= 513 P1= 806 P2= 398 T1=  17 T2=  18  P= 544  D=   5 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 514 Y2= 513 P1= 806 P2= 398 T1=  17 T2=  18  P= 543  D=  10 tn=0 wfr=1 sd=0
 X= 530 X2= 531  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  18  P= 543  D=  15 tn=0 wfr=1 sd=0
 X= 530 X2= 530  Y= 514 Y2= 514 P1= 808 P2= 398 T1=  17 T2=  18  P= 545  D=  20 tn=0 wfr=1 sd=0
 X= 531 X2= 531  Y= 513 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  17  P= 544  D=  30 tn=0 wfr=1 sd=0
 X= 530 X2= 532  Y= 515 Y2= 513 P1= 806 P2= 398 T1=  19 T2=  17  P= 544  D=  40 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  17 T2=  18  P= 543  D=  60 tn=0 wfr=1 sd=0
 X= 530 X2= 529  Y= 513 Y2= 514 P1= 807 P2= 398 T1=  18 T2=  18  P= 543  D=  80 tn=0 wfr=1 sd=0
 X= 530 X2= 530  Y= 513 Y2= 513 P1= 806 P2= 398 T1=  17 T2=  17  P= 543  D=   5 tn=0 wfr=1 sd=0
 X= 530 X2= 531  Y= 513 Y2= 514 P1= 806 P2= 399 T1=  17 T2=  18  P= 540  D=  10 tn=0 wfr=1 sd=0
 X= 531 X2= 529  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  18  P= 543  D=  15 tn=0 wfr=1 sd=0
 X= 527 X2= 530  Y= 514 Y2= 513 P1= 806 P2= 398 T1=  17 T2=  18  P= 541  D=  20 tn=0 wfr=1 sd=0
 X= 530 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  18  P= 543  D=  30 tn=0 wfr=1 sd=0
 X= 531 X2= 531  Y= 514 Y2= 513 P1= 806 P2= 398 T1=  17 T2=  17  P= 544  D=  40 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 514 Y2= 513 P1= 806 P2= 398 T1=  18 T2=  18  P= 543  D=  60 tn=0 wfr=1 sd=0
 X= 531 X2= 530  Y= 513 Y2= 513 P1= 806 P2= 398 T1=  17 T2=  18  P= 543  D=  80 tn=0 wfr=1 sd=0
 X= 530 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 399 T1=  18 T2=  18  P= 540  D=   5 tn=0 wfr=1 sd=0
 X= 531 X2= 531  Y= 514 Y2= 515 P1= 806 P2= 398 T1=  18 T2=  17  P= 544  D=  10 tn=0 wfr=1 sd=0
 X= 531 X2= 531  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  17  P= 544  D=  15 tn=0 wfr=1 sd=0
 X= 528 X2= 530  Y= 514 Y2= 514 P1= 807 P2= 398 T1=  18 T2=  18  P= 543  D=  20 tn=0 wfr=1 sd=0
 X= 528 X2= 530  Y= 514 Y2= 514 P1= 806 P2= 398 T1=  18 T2=  17  P= 542  D=  30 tn=0 wfr=1 sd=0
